# format	robotrace-shortcut-course-v1
# course_id	2015alljapan
# source_file	examples/synthetic/2015alljapan.json
# source_hash	6e913302c42295310b49615c627cdf177cc89d23dac0ce2c64a5487a12c118ea
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
43680	-2330.03271	-3569.50342
43690	-2330.03271	-3559.50342
43700	-2330.03271	-3549.50342
43710	-2330.03271	-3539.50342
43720	-2330.03247	-3529.50342
43730	-2330.03247	-3519.50342
43740	-2330.03247	-3509.50342
43750	-2330.03223	-3499.50342
43760	-2330.03223	-3489.50342
43770	-2330.03223	-3479.50342
43780	-2330.03223	-3469.50342
43790	-2330.03198	-3459.50342
43800	-2330.03198	-3449.50342
43810	-2330.03198	-3439.50342
43820	-2330.03174	-3429.50342
43830	-2330.03174	-3419.50342
43840	-2330.03174	-3409.50342
43850	-2330.03174	-3399.50342
43860	-2330.03149	-3389.50342
43870	-2330.03149	-3379.50342
43880	-2330.03149	-3369.50342
43890	-2330.03125	-3359.50342
43900	-2330.03125	-3349.50342
43910	-2330.03125	-3339.50342
43920	-2330.03125	-3329.50342
43930	-2330.03101	-3319.50342
43940	-2330.03101	-3309.50342
43950	-2330.03101	-3299.50342
43960	-2330.03101	-3289.50342
43970	-2330.03076	-3279.50342
43980	-2330.03076	-3269.50342
43990	-2330.03076	-3259.50342
44000	-2330.03052	-3249.50342
44010	-2330.03052	-3239.50342
44020	-2330.03052	-3229.50342
44030	-2330.03052	-3219.50342
44040	-2330.03027	-3209.50342
44050	-2330.03027	-3199.50342
44060	-2330.03027	-3189.50342
44070	-2330.03003	-3179.50342
44080	-2330.03003	-3169.50342
44090	-2330.03003	-3159.50342
44100	-2330.03003	-3149.50342
44110	-2330.02979	-3139.50342
44120	-2330.02979	-3129.50342
44130	-2330.02979	-3119.50342
44140	-2330.02954	-3109.50342
44150	-2330.02954	-3099.50342
44160	-2330.02954	-3089.50342
44170	-2330.02954	-3079.50342
44180	-2330.0293	-3069.50342
44190	-2330.0293	-3059.50342
44200	-2330.0293	-3049.50342
44210	-2330.02905	-3039.50342
44220	-2330.02905	-3029.50342
44230	-2330.02905	-3019.50342
44240	-2330.02905	-3009.50342
44250	-2330.02881	-2999.50342
44260	-2330.02881	-2989.50342
44270	-2330.02881	-2979.50342
44280	-2330.02856	-2969.50342
44290	-2330.02856	-2959.50342
44300	-2330.02856	-2949.50342
44310	-2330.02856	-2939.50342
44320	-2330.02832	-2929.50342
44330	-2330.02832	-2919.50342
44340	-2330.02832	-2909.50342
44350	-2330.02808	-2899.50342
44360	-2330.00977	-2889.50366
44370	-2329.95825	-2879.50366
44380	-2329.87329	-2869.50415
44390	-2329.75488	-2859.50488
44400	-2329.60327	-2849.50586
44410	-2329.41821	-2839.50757
44420	-2329.19995	-2829.51001
44430	-2328.94824	-2819.51318
44440	-2328.66333	-2809.51733
44450	-2328.34521	-2799.52222
44460	-2328.03003	-2789.52734
44470	-2327.74805	-2779.53125
44480	-2327.49951	-2769.53442
44490	-2327.28418	-2759.53662
44500	-2327.10229	-2749.53833
44510	-2326.95361	-2739.53955
44520	-2326.83838	-2729.54004
44530	-2326.75635	-2719.54053
44540	-2326.70776	-2709.54053
44550	-2326.69263	-2699.54053
44560	-2326.71069	-2689.54053
44570	-2326.76196	-2679.54077
44580	-2326.84668	-2669.54102
44590	-2326.96484	-2659.54175
44600	-2327.11621	-2649.54297
44610	-2327.30078	-2639.54468
44620	-2327.5188	-2629.54712
44630	-2327.77026	-2619.55029
44640	-2328.05493	-2609.5542
44650	-2328.3728	-2599.55933
44660	-2328.68799	-2589.56445
44670	-2328.96997	-2579.56836
44680	-2329.21851	-2569.57129
44690	-2329.43384	-2559.57373
44700	-2329.61572	-2549.57544
44710	-2329.76416	-2539.57642
44720	-2329.87964	-2529.57715
44730	-2329.96143	-2519.57739
44740	-2330.01001	-2509.57764
44750	-2330.02539	-2499.57764
44760	-2330.02515	-2489.57764
44770	-2330.02515	-2479.57764
44780	-2330.02515	-2469.57764
44790	-2330.02515	-2459.57764
44800	-2330.0249	-2449.57764
44810	-2330.0249	-2439.57764
44820	-2330.0249	-2429.57764
44830	-2330.02466	-2419.57764
44840	-2330.02466	-2409.57764
44850	-2330.02466	-2399.57764
44860	-2330.02441	-2389.57764
44870	-2330.02441	-2379.57764
44880	-2330.02441	-2369.57764
44890	-2330.02441	-2359.57764
44900	-2330.02417	-2349.57764
44910	-2330.02417	-2339.57764
44920	-2330.02417	-2329.57764
44930	-2330.02393	-2319.57764
44940	-2330.02393	-2309.57764
44950	-2330.02393	-2299.57764
44960	-2330.02368	-2289.57764
44970	-2330.02368	-2279.57764
44980	-2330.02368	-2269.57764
44990	-2330.02368	-2259.57764
45000	-2330.02344	-2249.57764
45010	-2330.02344	-2239.57764
45020	-2330.02344	-2229.57764
45030	-2330.02319	-2219.57764
45040	-2330.02319	-2209.57764
45050	-2330.02319	-2199.57764
45060	-2330.02319	-2189.57764
45070	-2330.02295	-2179.57764
45080	-2330.02295	-2169.57764
45090	-2330.02295	-2159.57764
45100	-2330.02271	-2149.57764
45110	-2330.02271	-2139.57764
45120	-2330.02271	-2129.57764
45130	-2330.02246	-2119.57764
45140	-2330.02246	-2109.57764
45150	-2330.02246	-2099.57764
45160	-2330.02246	-2089.57764
45170	-2330.02222	-2079.57764
45180	-2330.02222	-2069.57764
45190	-2330.02222	-2059.57764
45200	-2330.02197	-2049.57764
45210	-2330.02197	-2039.57764
45220	-2330.02197	-2029.57764
45230	-2330.02173	-2019.57764
45240	-2330.02173	-2009.57764
45250	-2330.02173	-1999.57764
45260	-2330.02173	-1989.57764
45270	-2330.02148	-1979.57764
45280	-2330.02148	-1969.57764
45290	-2330.02148	-1959.57764
45300	-2330.02124	-1949.57764
45310	-2330.02124	-1939.57764
45320	-2330.02124	-1929.57764
45330	-2330.021	-1919.57764
45340	-2330.021	-1909.57764
45350	-2330.021	-1899.57764
45360	-2330.021	-1889.57764
45370	-2330.02075	-1879.57764
45380	-2330.02075	-1869.57764
45390	-2330.02075	-1859.57764
45400	-2330.02051	-1849.57764
45410	-2330.02051	-1839.57764
45420	-2330.02051	-1829.57764
45430	-2330.02026	-1819.57764
45440	-2330.02026	-1809.57764
45450	-2330.01953	-1799.57764
45460	-2329.47974	-1789.59644
45470	-2327.94629	-1779.71887
45480	-2325.43433	-1770.04382
45490	-2321.96924	-1760.66785
45500	-2317.58521	-1751.68469
45510	-2312.32642	-1743.18408
45520	-2306.24512	-1735.25085
45530	-2299.4021	-1727.96448
45540	-2291.86597	-1721.39758
45550	-2283.71191	-1715.61584
45560	-2275.02148	-1710.67712
45570	-2265.88135	-1706.63062
45580	-2256.38281	-1703.51685
45590	-2246.62085	-1701.36694
45600	-2236.69312	-1700.20227
45610	-2226.69873	-1700.03455
45620	-2216.73755	-1700.86548
45630	-2206.90894	-1702.68665
45640	-2197.31128	-1705.47998
45650	-2188.04053	-1709.21753
45660	-2179.15161	-1713.79407
45670	-2170.05542	-1717.93848
45680	-2160.59106	-1721.15417
45690	-2150.85278	-1723.40881
45700	-2140.93823	-1724.68005
45710	-2130.94604	-1724.95508
45720	-2120.97656	-1724.23132
45730	-2111.12891	-1722.51575
45740	-2101.50195	-1719.82568
45750	-2092.19165	-1716.18787
45760	-2083.29077	-1711.63892
45770	-2074.88867	-1706.224
45780	-2067.06909	-1699.99731
45790	-2059.9104	-1693.021
45800	-2053.48364	-1685.36499
45810	-2047.85352	-1677.10559
45820	-2043.07605	-1668.32532
45830	-2039.19897	-1659.11206
45840	-2036.26111	-1649.55774
45850	-2034.29175	-1639.75781
45860	-2033.31055	-1629.81018
45870	-2033.32739	-1619.81445
45880	-2034.34204	-1609.87024
45890	-2036.34436	-1600.07703
45900	-2039.31433	-1590.53259
45910	-2043.22241	-1581.3324
45920	-2048.02954	-1572.56824
45930	-2053.6875	-1564.32788
45940	-2060.13965	-1556.69348
45950	-2067.32202	-1549.74146
45960	-2075.16235	-1543.54102
45970	-2083.58276	-1538.15442
45980	-2092.49878	-1533.63538
45990	-2101.82129	-1530.02905
46000	-2111.45728	-1527.37134
46010	-2121.31055	-1525.68896
46020	-2131.28247	-1524.99866
46030	-2141.27368	-1525.30737
46040	-2151.18408	-1526.61194
46050	-2160.91455	-1528.89941
46060	-2170.36816	-1532.14685
46070	-2179.45044	-1536.3219
46080	-2188.34644	-1540.88367
46090	-2197.62988	-1544.58948
46100	-2207.23706	-1547.3501
46110	-2217.07178	-1549.1377
46120	-2227.03564	-1549.93457
46130	-2237.02954	-1549.73279
46140	-2246.95337	-1548.53418
46150	-2256.70776	-1546.35095
46160	-2266.19556	-1543.20471
46170	-2275.32178	-1539.12708
46180	-2283.99536	-1534.15869
46190	-2292.12964	-1528.34912
46200	-2299.64331	-1521.75659
46210	-2306.46143	-1514.4469
46220	-2312.51538	-1506.49304
46230	-2317.74536	-1497.97449
46240	-2322.09863	-1488.97632
46250	-2325.53174	-1479.58862
46260	-2328.0105	-1469.90503
46270	-2329.51025	-1460.02234
46280	-2330.01587	-1450.03931
46290	-2330.01587	-1440.03931
46300	-2330.01562	-1430.03931
46310	-2330.01538	-1420.03931
46320	-2330.01514	-1410.03931
46330	-2330.01514	-1400.03931
46340	-2330.01489	-1390.03931
46350	-2330.01465	-1380.03931
46360	-2330.01465	-1370.03931
46370	-2330.0144	-1360.03931
46380	-2330.01416	-1350.03931
46390	-2330.01392	-1340.03931
46400	-2330.01392	-1330.03931
46410	-2330.01367	-1320.03931
46420	-2330.01343	-1310.03931
46430	-2330.01343	-1300.03931
46440	-2330.01318	-1290.03931
46450	-2330.01294	-1280.03931
46460	-2330.01294	-1270.03931
46470	-2330.0127	-1260.03931
46480	-2330.01245	-1250.03931
46490	-2330.01221	-1240.03931
46500	-2330.01221	-1230.03931
46510	-2330.01196	-1220.03931
46520	-2330.01172	-1210.03931
46530	-2330.01172	-1200.03931
46540	-2330.01147	-1190.03931
46550	-2330.01123	-1180.03931
46560	-2330.01099	-1170.03931
46570	-2330.01099	-1160.03931
46580	-2330.01074	-1150.03931
46590	-2330.0105	-1140.03931
46600	-2330.0105	-1130.03931
46610	-2330.01025	-1120.03931
46620	-2330.01001	-1110.03931
46630	-2330.01001	-1100.03931
46640	-2330.00977	-1090.03931
46650	-2330.00952	-1080.03931
46660	-2330.00928	-1070.03931
46670	-2330.00928	-1060.03931
46680	-2330.00903	-1050.03931
46690	-2330.00879	-1040.03931
46700	-2330.00879	-1030.03931
46710	-2330.00854	-1020.03931
46720	-2330.0083	-1010.03931
46730	-2330.00806	-1000.03931
46740	-2330.00806	-990.039307
46750	-2330.00781	-980.039307
46760	-2330.00757	-970.039307
46770	-2330.00757	-960.039307
46780	-2330.00732	-950.039307
46790	-2330.00708	-940.039307
46800	-2330.00684	-930.039307
46810	-2330.00684	-920.039307
46820	-2330.00659	-910.039307
46830	-2330.00635	-900.039307
46840	-2330.00635	-890.039307
46850	-2330.0061	-880.039307
46860	-2330.00586	-870.039307
46870	-2330.00586	-860.039307
46880	-2330.00562	-850.039307
46890	-2329.51196	-840.055664
46900	-2328.02417	-830.171143
46910	-2325.55713	-820.484558
46920	-2322.13501	-811.092712
46930	-2317.79272	-802.089355
46940	-2312.57324	-793.564514
46950	-2306.52856	-785.603333
46960	-2299.71948	-778.2854
46970	-2292.21387	-771.683777
46980	-2284.08643	-765.864502
46990	-2275.41895	-760.88562
47000	-2266.29761	-756.796936
47010	-2256.81348	-753.639343
47020	-2247.06177	-751.444336
47030	-2237.1394	-750.233826
47040	-2227.14575	-750.019897
47050	-2217.18091	-750.80481
47060	-2207.34399	-752.580566
47070	-2197.73364	-755.329529
47080	-2188.4458	-759.024231
47090	-2179.54688	-763.580505
47100	-2170.46997	-767.76709
47110	-2161.02051	-771.026611
47120	-2151.29297	-773.326477
47130	-2141.38428	-774.643677
47140	-2131.39355	-774.965088
47150	-2121.42065	-774.287476
47160	-2111.56543	-772.617676
47170	-2101.92603	-769.97229
47180	-2092.59888	-766.377808
47190	-2083.677	-761.870056
47200	-2075.25	-756.494202
47210	-2067.40161	-750.303894
47220	-2060.21045	-743.360962
47230	-2053.74829	-735.734802
47240	-2048.07983	-727.501587
47250	-2043.26172	-718.743652
47260	-2039.34192	-709.548401
47270	-2036.35974	-700.007812
47280	-2034.34497	-690.217163
47290	-2033.31763	-680.274231
47300	-2033.28809	-670.278442
47310	-2034.25659	-660.329651
47320	-2036.21338	-650.527222
47330	-2039.13916	-640.969177
47340	-2043.00452	-631.750916
47350	-2047.77075	-622.9646
47360	-2053.39038	-614.698059
47370	-2059.80737	-607.033813
47380	-2066.95728	-600.048462
47390	-2074.7688	-593.811829
47400	-2083.16406	-588.38623
47410	-2092.05884	-583.825806
47420	-2101.36475	-580.176208
47430	-2110.98828	-577.473877
47440	-2120.8335	-575.745789
47450	-2130.80225	-575.009216
47460	-2140.79468	-575.271545
47470	-2150.71094	-576.53009
47480	-2160.45215	-578.7724
47490	-2169.92065	-581.975952
47500	-2179.02197	-586.108826
47510	-2187.90869	-590.689819
47520	-2197.17505	-594.438538
47530	-2206.76929	-597.243408
47540	-2216.59546	-599.076477
47550	-2226.55591	-599.919434
47560	-2236.55054	-599.763733
47570	-2246.47949	-598.611084
47580	-2256.24414	-596.4729
47590	-2265.74634	-593.370544
47600	-2274.89136	-589.335083
47610	-2283.58789	-584.406799
47620	-2291.74878	-578.634949
47630	-2299.29272	-572.077148
47640	-2306.14453	-564.799011
47650	-2312.23535	-556.873169
47660	-2317.50439	-548.378906
47670	-2321.89917	-539.401001
47680	-2325.37573	-530.029236
47690	-2327.89941	-520.357178
47700	-2329.44458	-510.481537
47710	-2329.99634	-500.500946
47720	-2329.54907	-490.515106
47730	-2328.10693	-480.623871
47740	-2325.68457	-470.925995
47750	-2322.30591	-461.518402
47760	-2318.00513	-452.495087
47770	-2312.8252	-443.946228
47780	-2306.81738	-435.957214
47790	-2300.04224	-428.60791
47800	-2292.56714	-421.97168
47810	-2284.4668	-416.114899
47820	-2275.82227	-411.096039
47830	-2266.71973	-406.965271
47840	-2257.25049	-403.763855
47850	-2247.50903	-401.523804
47860	-2237.59229	-400.267456
47870	-2227.59985	-400.007416
47880	-2217.63135	-400.746246
47890	-2207.78638	-402.476562
47900	-2198.16357	-405.181091
47910	-2188.85864	-408.832825
47920	-2179.948	-413.36496
47930	-2170.89062	-417.593445
47940	-2161.4563	-420.896576
47950	-2151.73926	-423.241364
47960	-2141.83691	-424.60434
47970	-2131.84766	-424.971893
47980	-2121.87183	-424.340393
47990	-2112.00879	-422.716125
48000	-2102.35742	-420.115295
48010	-2093.01367	-416.563934
48020	-2084.07129	-412.097504
48030	-2075.61938	-406.76062
48040	-2067.74243	-400.606598
48050	-2060.51929	-393.696991
48060	-2054.02197	-386.100769
48070	-2048.31567	-377.893829
48080	-2043.45703	-369.158234
48090	-2039.49487	-359.981232
48100	-2036.46863	-350.454498
48110	-2034.40857	-340.673248
48120	-2033.33533	-330.735199
48130	-2033.25952	-320.739655
48140	-2034.18213	-310.786469
48150	-2036.09363	-300.975128
48160	-2038.97522	-291.403625
48170	-2042.79785	-282.167633
48180	-2047.52356	-273.359406
48190	-2053.10498	-265.066956
48200	-2059.48633	-257.373138
48210	-2066.604	-250.354843
48220	-2074.38672	-244.082184
48230	-2082.75659	-238.617828
48240	-2091.63037	-234.016388
48250	-2100.91919	-230.323837
48260	-2110.53027	-227.577057
48270	-2120.36743	-225.803497
48280	-2130.33252	-225.020889
48290	-2140.32617	-225.237045
48300	-2150.24805	-226.449814
48310	-2159.99951	-228.647064
48320	-2169.48267	-231.806839
48330	-2178.60327	-235.897583
48340	-2187.48242	-240.494049
48350	-2196.7312	-244.285538
48360	-2206.31226	-247.13472
48370	-2216.13013	-249.013168
48380	-2226.08643	-249.902084
48390	-2236.08154	-249.792603
48400	-2246.01587	-248.685791
48410	-2255.79028	-246.592743
48420	-2265.30664	-243.534348
48430	-2274.47021	-239.541183
48440	-2283.18945	-234.653122
48450	-2291.37695	-228.919022
48460	-2298.95117	-222.396179
48470	-2305.83643	-215.14975
48480	-2311.96387	-207.252167
48490	-2317.27222	-198.782303
48500	-2321.70825	-189.824814
48510	-2325.22803	-180.469193
48520	-2327.79639	-170.808914
48530	-2329.38721	-160.940506
48540	-2329.98511	-150.96257
48550	-2329.58374	-140.974792
48560	-2328.1875	-131.076965
48570	-2325.80981	-121.368011
48580	-2322.47485	-111.944916
48590	-2318.21582	-102.90184
48600	-2313.0752	-94.3291397
48610	-2307.10449	-86.3124619
48620	-2300.36328	-78.9319077
48630	-2292.91895	-72.2612305
48640	-2284.8457	-66.3670807
48650	-2276.22461	-61.308342
48660	-2267.14136	-57.1355667
48670	-2257.71265	-53.8100014
48680	-2248.22559	-50.6479263
48690	-2238.73877	-47.4858551
48700	-2229.25195	-44.3237801
48710	-2219.76489	-41.161705
48720	-2210.27808	-37.9996338
48730	-2200.79102	-34.8375587
48740	-2191.3042	-31.6754856
48750	-2181.81738	-28.5134125
48760	-2172.33032	-25.3513374
48770	-2162.84351	-22.1892643
48780	-2153.35669	-19.0271912
48790	-2143.86963	-15.8651171
48800	-2134.38281	-12.7030439
48810	-2124.896	-9.54096985
48820	-2115.40894	-6.37889671
48830	-2105.92212	-3.2168231
48840	-2096.4353	-0.0547494441
48850	-2086.94824	3.10732412
48860	-2077.46143	6.26939774
48870	-2067.97461	9.43147182
48880	-2058.48755	12.593545
48890	-2049.00073	15.7556181
48900	-2039.51379	18.9176922
48910	-2030.02686	22.0797653
48920	-2020.54004	25.2418385
48930	-2011.0531	28.4039135
48940	-2001.56616	31.5659866
48950	-1992.07935	34.7280617
48960	-1982.59241	37.8901329
48970	-1973.10547	41.0522079
48980	-1963.61865	44.2142792
48990	-1954.04126	47.0793114
49000	-1944.23096	48.9957581
49010	-1934.2782	49.9232254
49020	-1924.28259	49.8524475
49030	-1914.34399	48.7841263
49040	-1904.56177	46.7289429
49050	-1895.03357	43.707428
49060	-1885.85449	39.7497711
49070	-1877.11658	34.8955193
49080	-1868.90674	29.1931725
49090	-1861.30737	22.6997051
49100	-1854.39417	15.4800005
49110	-1848.23621	7.60619402
49120	-1842.89514	-0.84304148
49130	-1838.42419	-9.78328419
49140	-1834.86829	-19.125206
49150	-1832.26257	-28.775465
49160	-1830.63342	-38.6376419
49170	-1829.99695	-48.6131897
49180	-1830.35962	-58.6024475
49190	-1831.71765	-68.5055923
49200	-1834.05762	-78.2236862
49210	-1837.35608	-87.6596298
49220	-1841.58008	-96.7191315
49230	-1846.68738	-105.311676
49240	-1852.35815	-113.546928
49250	-1857.33301	-122.216812
49260	-1861.4176	-131.340042
49270	-1864.57092	-140.82547
49280	-1866.76147	-150.578308
49290	-1867.96741	-160.501129
49300	-1868.17676	-170.494766
49310	-1867.38745	-180.459381
49320	-1865.60718	-190.29541
49330	-1862.85376	-199.904556
49340	-1859.15491	-209.190842
49350	-1854.54749	-218.061447
49360	-1849.07739	-226.427765
49370	-1842.79944	-234.206177
49380	-1835.77625	-241.319
49390	-1828.07812	-247.695129
49400	-1819.78186	-253.270874
49410	-1810.97046	-257.990509
49420	-1801.73181	-261.806915
49430	-1792.15833	-264.681915
49440	-1782.3457	-266.586792
49450	-1772.39185	-267.502533
49460	-1762.39636	-267.419983
49470	-1752.45911	-266.339966
49480	-1742.6792	-264.273254
49490	-1733.15454	-261.240509
49500	-1723.98022	-257.272034
49510	-1715.24792	-252.407501
49520	-1707.04492	-246.69548
49530	-1699.45312	-240.193069
49540	-1692.54846	-232.965225
49550	-1686.39978	-225.084167
49560	-1681.06873	-216.628647
49570	-1676.6084	-207.683151
49580	-1673.06335	-198.337036
49590	-1670.46912	-188.683716
49600	-1668.85156	-178.819626
49610	-1668.22693	-168.843338
49620	-1668.6012	-158.854523
49630	-1669.97095	-148.952972
49640	-1672.32239	-139.23764
49650	-1675.46045	-129.744019
49660	-1677.95361	-120.064095
49670	-1679.46802	-110.18364
49680	-1679.98828	-100.201355
49690	-1679.50952	-90.2169952
49700	-1678.03638	-80.3303146
49710	-1675.5835	-70.6400986
49720	-1672.17554	-61.2431679
49730	-1667.84644	-52.2334099
49740	-1662.63953	-43.7008553
49750	-1656.60681	-35.730751
49760	-1649.80847	-28.4027348
49770	-1642.3125	-21.7900276
49780	-1634.19397	-15.9586983
49790	-1625.53369	-10.9670134
49800	-1616.41833	-6.86484718
49810	-1606.93909	-3.69318771
49820	-1597.19043	-1.48372483
49830	-1587.27002	-0.258534968
49840	-1577.27673	-0.0298597887
49850	-1567.31067	-0.799984097
49860	-1557.47119	-2.56121302
49870	-1547.85681	-5.29594898
49880	-1538.56335	-8.97686768
49890	-1529.68384	-13.5671902
49900	-1521.30701	-19.0210514
49910	-1513.51636	-25.2839584
49920	-1506.39001	-32.293335
49930	-1499.99902	-39.9791451
49940	-1494.40723	-48.264595
49950	-1489.67053	-57.0668983
49960	-1485.8363	-66.2981033
49970	-1482.94275	-75.8659821
49980	-1481.01892	-85.6749268
49990	-1480.08386	-95.6269379
50000	-1480.14709	-105.622566
50010	-1481.20789	-115.561958
50020	-1483.25574	-125.345779
50030	-1486.27002	-134.876297
50040	-1490.2207	-144.058258
50050	-1495.06836	-152.799942
50060	-1500.50854	-161.189362
50070	-1505.2561	-169.98584
50080	-1509.10168	-179.212326
50090	-1512.00696	-188.776627
50100	-1513.94287	-198.583206
50110	-1514.89001	-208.534058
50120	-1514.83911	-218.52977
50130	-1513.79053	-228.470444
50140	-1511.75476	-238.256775
50150	-1508.7522	-247.790985
50160	-1504.81274	-256.977814
50170	-1499.97583	-265.725433
50180	-1494.28979	-273.946503
50190	-1487.81152	-281.558838
50200	-1480.60547	-288.486359
50210	-1472.74402	-294.659882
50220	-1464.3053	-300.017731
50230	-1455.37402	-304.506348
50240	-1446.03918	-308.080902
50250	-1436.39404	-310.705688
50260	-1426.53516	-312.354431
50270	-1416.56091	-313.010681
50280	-1406.57092	-312.667908
50290	-1396.66516	-311.329498
50300	-1386.94238	-309.00885
50310	-1377.49988	-305.729156
50320	-1368.43201	-301.523163
50330	-1359.82935	-296.432922
50340	-1351.77783	-290.509247
50350	-1344.35791	-283.811371
50360	-1337.6438	-276.406189
50370	-1331.70239	-268.367706
50380	-1326.59326	-259.776245
50390	-1322.36731	-250.717651
50400	-1319.06689	-241.28241
50410	-1316.72485	-231.564819
50420	-1315.36475	-221.661957
50430	-1315	-211.672775
50440	-1315.63428	-201.697098
50450	-1317.26135	-191.834579
50460	-1319.86499	-182.183762
50470	-1323.41895	-172.84108
50480	-1327.88794	-163.899887
50490	-1333.21338	-155.440079
50500	-1338.3324	-146.854462
50510	-1342.56873	-137.800705
50520	-1345.88	-128.369263
50530	-1348.23315	-118.65435
50540	-1349.60461	-108.753059
50550	-1349.98083	-98.7643051
50560	-1349.35791	-88.7878952
50570	-1347.74219	-78.9235153
50580	-1345.14966	-69.2697296
50590	-1341.60632	-59.9229889
50600	-1337.14758	-50.9766808
50610	-1331.81799	-42.5201988
50620	-1325.67078	-34.6380386
50630	-1318.76733	-27.4089489
50640	-1311.17676	-20.9051685
50650	-1302.97473	-15.1916761
50660	-1294.24329	-10.3255615
50670	-1285.0697	-6.35544348
50680	-1275.54565	-3.3209908
50690	-1265.76611	-1.25252306
50700	-1255.82898	-0.170707509
50710	-1245.8324	0
50720	-1235.8324	0
50730	-1225.8324	0
50740	-1215.8324	0
50750	-1205.8324	0
50760	-1195.8324	0
50770	-1185.8324	0
50780	-1175.8324	0
50790	-1165.8324	0
50800	-1155.8324	0
50810	-1145.8324	0
50820	-1135.8324	0
50830	-1125.8324	0
50840	-1115.8324	0
50850	-1105.8324	0
50860	-1095.8324	0
50870	-1085.8324	0
50880	-1075.8324	0
50890	-1065.8324	0
50900	-1055.8324	0
50910	-1045.8324	0
50920	-1035.8324	0
50930	-1025.8324	0
50940	-1015.83234	0
50950	-1005.83234	0
50955.832	-1000	0
