# format	robotrace-shortcut-course-v1
# course_id	2013alljapan_pre
# source_file	examples/synthetic/2013alljapan_pre.json
# source_hash	fe3e7db3b0d6a406580611db0246c2fbf0cd40c935f1033c2b4551f30e6d4960
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
10030	-2000	427.011688
10040	-2000	417.011688
10050	-2000	407.011688
10060	-2000	397.011688
10070	-2000	387.011688
10080	-2000	377.011688
10090	-2000	367.011688
10100	-2000	357.011688
10110	-2000	347.011688
10120	-2000	337.011688
10130	-2000	327.011688
10140	-2000	317.011688
10150	-2000	307.011688
10160	-2000	297.011688
10170	-2000	287.011688
10180	-2000	277.011688
10190	-2000	267.011688
10200	-2000	257.011688
10210	-2000	247.011688
10220	-2000	237.011688
10230	-2000	227.011688
10240	-2000	217.011688
10250	-2000	207.011688
10260	-2000	197.011688
10270	-2000	187.011688
10280	-2000	177.011688
10290	-2000	167.011688
10300	-2000	157.011688
10310	-1999.97021	147.011887
10320	-1999.43799	137.027924
10330	-1998.24194	127.101578
10340	-1996.38721	117.27697
10350	-1993.88208	107.59774
10360	-1990.73767	98.1069031
10370	-1986.96814	88.846611
10380	-1982.58997	79.8580093
10390	-1977.6228	71.1810379
10400	-1972.08862	62.8542442
10410	-1966.01196	54.9146194
10420	-1959.41992	47.397438
10430	-1952.34167	40.3361015
10440	-1944.80884	33.761982
10450	-1936.85486	27.7042809
10460	-1928.51489	22.1899166
10470	-1919.82605	17.2433872
10480	-1910.82703	12.8866673
10490	-1901.55786	9.13911533
10500	-1892.05957	6.01737976
10510	-1882.37439	3.53532958
10520	-1872.54541	1.70399261
10530	-1862.61621	0.531504989
10540	-1852.63098	0.0230757724
10550	-1842.6311	0
10560	-1832.6311	0
10570	-1822.6311	0
10580	-1812.6311	0
10590	-1802.6311	0
10600	-1792.6311	0
10610	-1782.6311	0
10620	-1772.6311	0
10630	-1762.6311	0
10640	-1752.6311	0
10650	-1742.6311	0
10660	-1732.6311	0
10670	-1722.6311	0
10680	-1712.6311	0
10690	-1702.6311	0
10700	-1692.6311	0
10710	-1682.6311	0
10720	-1672.6311	0
10730	-1662.6311	0
10740	-1652.6311	0
10750	-1642.6311	0
10760	-1632.6311	0
10770	-1622.6311	0
10780	-1612.6311	0
10790	-1602.6311	0
10800	-1592.6311	0
10810	-1582.6311	0
10820	-1572.6311	0
10830	-1562.6311	0
10840	-1552.6311	0
10850	-1542.6311	0
10860	-1532.6311	0
10870	-1522.6311	0
10880	-1512.6311	0
10890	-1502.6311	0
10900	-1492.6311	0
10910	-1482.6311	0
10920	-1472.6311	0
10930	-1462.6311	0
10940	-1452.6311	0
10950	-1442.6311	0
10960	-1432.6311	0
10970	-1422.6311	0
10980	-1412.6311	0
10990	-1402.6311	0
11000	-1392.6311	0
11010	-1382.6311	0
11020	-1372.6311	0
11030	-1362.6311	0
11040	-1352.6311	0
11050	-1342.6311	0
11060	-1332.6311	0
11070	-1322.6311	0
11080	-1312.6311	0
11090	-1302.6311	0
11100	-1292.6311	0
11110	-1282.6311	0
11120	-1272.6311	0
11130	-1262.6311	0
11140	-1252.6311	0
11150	-1242.6311	0
11160	-1232.6311	0
11170	-1222.6311	0
11180	-1212.6311	0
11190	-1202.6311	0
11200	-1192.6311	0
11210	-1182.6311	0
11220	-1172.6311	0
11230	-1162.6311	0
11240	-1152.6311	0
11250	-1142.6311	0
11260	-1132.6311	0
11270	-1122.6311	0
11280	-1112.6311	0
11290	-1102.6311	0
11300	-1092.6311	0
11310	-1082.6311	0
11320	-1072.6311	0
11330	-1062.6311	0
11340	-1052.6311	0
11350	-1042.6311	0
11360	-1032.6311	0
11370	-1022.63116	0
11380	-1012.63116	0
11390	-1002.63116	0
11392.6309	-1000	0
